file,reason_count,reasons
train/012a9c41-3c62334b.txt,1,tiny_box
train/0135988f-d72fb455.txt,1,tiny_box
train/013ae324-e7ef50a2.txt,1,tiny_box
train/01460ec4-a12a1552.txt,1,tiny_box
train/014e76d7-a0c222bc.txt,1,tiny_box
train/0153f03b-3b26c404.txt,1,extreme_aspect
train/015b88d3-888cc0b1.txt,1,tiny_box
train/015bbc07-91083530.txt,1,tiny_box
train/01632f31-ab7e17e3.txt,1,tiny_box
train/0168e22b-175c805f.txt,1,tiny_box
train/016a3756-afd08730.txt,1,tiny_box
train/0178ff32-d94d3509.txt,1,tiny_box
train/017b02cb-477b66fa.txt,1,extreme_aspect
train/017b02cb-8a659756.txt,1,tiny_box
train/017e2d3b-765af5a6.txt,1,tiny_box
train/01818f85-516d8d03.txt,1,tiny_box
train/01818f85-6397dd75.txt,1,tiny_box
train/018f1d4d-0937fae5.txt,1,tiny_box
train/019167dd-0f84c4b3.txt,1,tiny_box
train/0193a01e-90028c79.txt,1,tiny_box
train/019c8305-0bb153d0.txt,1,tiny_box
train/019d0e2f-26b8c896.txt,1,extreme_aspect
train/01a01af7-76f6a476.txt,1,extreme_aspect
train/01a4deab-6b02cc77.txt,1,tiny_box
train/01ab0f6d-a46b9d78.txt,1,extreme_aspect
train/01af2f91-38757150.txt,1,tiny_box
train/01af2f91-3eacda83.txt,1,tiny_box
train/01b4e4b9-fc7a5264.txt,1,tiny_box
train/01c231b4-1ebf841a.txt,1,tiny_box
train/01c71072-718028b8.txt,1,tiny_box
train/01c9d396-c1de70b1.txt,1,tiny_box
train/01d3a4d7-e7384cb9.txt,1,extreme_aspect
train/01dfa9c5-8e06d106.txt,1,extreme_aspect
train/01e6281b-5be21c14.txt,1,tiny_box
train/01e7437e-030183d9.txt,1,tiny_box
train/01ebc74a-5c69af71.txt,1,tiny_box
train/01ec6367-7092c37b.txt,1,tiny_box
train/01fa5cc7-c41fe747.txt,1,tiny_box
train/01ff2210-403e7e0f.txt,1,tiny_box
train/02097021-05dcbf23.txt,1,tiny_box
train/0209c510-5ef87f7a.txt,1,tiny_box
train/021329f5-28a4b3ef.txt,1,tiny_box
train/021a0cdd-d147efa6.txt,1,tiny_box
train/022ba62d-853f4ad1.txt,1,tiny_box
train/022bf1ed-b3675f44.txt,1,tiny_box
train/0232ae80-e2da554a.txt,1,tiny_box
train/0232c9f2-2ca912f6.txt,1,tiny_box
train/0233c21b-577418b6.txt,1,tiny_box
train/02346f91-27a6b98b.txt,1,tiny_box
train/02346f91-87969c22.txt,2,extreme_aspect;tiny_box
train/02364369-bd3d1838.txt,1,tiny_box
train/024512c0-bf32188b.txt,1,tiny_box
train/024ac038-8a8b481c.txt,1,tiny_box
train/02506726-0e9b815e.txt,1,tiny_box
train/02514ff2-5fafa3bc.txt,1,tiny_box
train/025b2ded-11363432.txt,1,tiny_box
train/025b2ded-1b0c1607.txt,1,tiny_box
train/02621ea2-e25d54a0.txt,1,tiny_box
train/026d68d3-bb2704f1.txt,1,tiny_box
train/026eb2d9-a96c8aa4.txt,1,tiny_box
train/0277379d-ed078767.txt,1,extreme_aspect
train/0279c7c7-022be97f.txt,1,tiny_box
train/027a8c42-c52d5d6b.txt,1,tiny_box
train/02864c06-90dae1dd.txt,1,tiny_box
train/028b5d16-45f7e11a.txt,1,tiny_box
train/0292ca07-128d078f.txt,1,tiny_box
train/029407d6-ca53347d.txt,2,extreme_aspect;tiny_box
train/02982dfe-1dd674e5.txt,1,tiny_box
train/029968d6-9eea29a2.txt,1,tiny_box
train/029ad1d1-8c9b02b1.txt,1,tiny_box
train/029ae5bb-c8d1a298.txt,1,tiny_box
train/029e2aad-f295cf71.txt,1,tiny_box
train/02a26ce5-42f8fd75.txt,1,tiny_box
train/02a26ce5-597cae3f.txt,1,tiny_box
train/02b12643-f8b3aa6f.txt,1,tiny_box
train/02b6d2a0-54fc4ce8.txt,1,tiny_box
train/02b7b9ee-7d7a2e00.txt,1,tiny_box
train/02c0b2f1-6a191bd8.txt,1,extreme_aspect
train/02c2a4d8-94d32b2f.txt,1,extreme_aspect
train/02cc2722-171d6b7f.txt,1,tiny_box
train/02cc2722-4d53046c.txt,1,tiny_box
train/02d478d1-23e4ee82.txt,1,tiny_box
train/02d478d1-9ce5120d.txt,1,tiny_box
train/02d5e1be-8b51b241.txt,1,tiny_box
train/02d5e1be-c0e9cba4.txt,1,tiny_box
train/02d5e1be-cb00355e.txt,1,tiny_box
train/02ddd956-5e8f29ff.txt,1,tiny_box
train/02de1e9e-77fd472f.txt,1,tiny_box
train/02dff71f-e68c99ab.txt,1,tiny_box
train/02e3a54e-4b28a569.txt,1,tiny_box
train/02f101f6-803bdb72.txt,1,tiny_box
train/02f71fb7-95a6a4d3.txt,1,tiny_box
train/02fc82b3-279906a9.txt,1,tiny_box
train/02ff80b4-9b422cbd.txt,1,tiny_box
train/03139031-95a6dcaf.txt,1,tiny_box
train/0315121e-d61f498f.txt,1,tiny_box
train/031637c4-655be58e.txt,1,tiny_box
train/031637c4-d2a9e7f0.txt,1,tiny_box
train/031df6ea-15e2b64a.txt,1,tiny_box
train/0324c7e1-630bc0f2.txt,1,tiny_box
train/032f6037-713441e3.txt,1,tiny_box
train/03308a40-a8782316.txt,1,tiny_box
train/0332afb8-19fd7a0d.txt,1,tiny_box
train/033ae54d-46760e92.txt,1,tiny_box
train/033dea13-5a8114fe.txt,1,tiny_box
train/033f35bd-393e555c.txt,1,tiny_box
train/033fba91-cbf57ac6.txt,1,tiny_box
train/034a8bdf-f9e9ad8d.txt,1,tiny_box
train/03534ec1-78720606.txt,1,tiny_box
train/03565f44-411ba699.txt,1,tiny_box
train/035cb512-2f9fa97d.txt,1,tiny_box
train/0362e378-c7660e29.txt,1,tiny_box
train/036605bd-a83a10e2.txt,1,extreme_aspect
train/036a6bf9-95a6990b.txt,1,tiny_box
train/036aaaef-c0fecc6a.txt,1,tiny_box
train/036c79b3-11c1bbd2.txt,1,tiny_box
train/036db23c-53000542.txt,1,tiny_box
train/036f07d5-a41ae610.txt,1,tiny_box
train/03730160-cb96fffb.txt,1,tiny_box
train/037413e4-a6d742be.txt,1,tiny_box
train/037be9dd-ff57d0eb.txt,1,tiny_box
train/0380421e-b5b2628b.txt,1,tiny_box
train/03866c0e-2a861ef2.txt,1,tiny_box
train/0386df8d-be9fc817.txt,1,tiny_box
train/038cd048-08f993cd.txt,1,tiny_box
train/03954613-c7f9144f.txt,1,extreme_aspect
train/0396011e-8f9b797e.txt,1,tiny_box
train/03978fc8-6e43a30b.txt,1,tiny_box
train/039f729b-913a68c6.txt,1,tiny_box
train/039f8c1c-d64bfb63.txt,1,tiny_box
train/03a041fd-2061eec6.txt,1,tiny_box
train/03a3f4e9-262be322.txt,1,tiny_box
train/03aa1144-c167799a.txt,1,tiny_box
train/03ad8825-8da3b6c3.txt,1,tiny_box
train/03adba3a-eea89633.txt,1,tiny_box
train/03afe274-4135849f.txt,1,tiny_box
train/03b3c151-f37ef8b1.txt,1,extreme_aspect
train/03b8bba0-023c23ad.txt,1,tiny_box
train/03b8bba0-73b58cc3.txt,1,extreme_aspect
train/03c239e4-2edeb109.txt,1,tiny_box
train/03c239e4-dc6332cf.txt,1,tiny_box
train/03d0bae7-9627a648.txt,1,tiny_box
train/03d0bae7-be487572.txt,1,tiny_box
train/03da60f5-4495144e.txt,1,tiny_box
train/03db7788-3dc1f477.txt,1,tiny_box
train/03dbef18-700b26ff.txt,1,tiny_box
train/03e94fd1-77f26a75.txt,1,tiny_box
train/03f05005-89793dee.txt,1,tiny_box
train/0407468b-d3df657c.txt,1,tiny_box
train/04076a65-57bf4de3.txt,1,tiny_box
train/040dbaad-6a7b5fb7.txt,1,tiny_box
train/04195115-7bdcb308.txt,1,tiny_box
train/0420543b-bac9da48.txt,1,tiny_box
train/0420da12-7399bcd4.txt,1,tiny_box
train/0423e13f-e98cd41d.txt,1,tiny_box
train/04277a6e-d644a3da.txt,1,tiny_box
train/0429dca3-034fed57.txt,1,tiny_box
train/043026cb-cf576c90.txt,1,tiny_box
train/043270e9-1722314e.txt,1,tiny_box
train/0432c6fc-c22a832d.txt,1,tiny_box
train/0432d284-b1121aaf.txt,1,tiny_box
train/043c7d97-78cc2ffd.txt,1,tiny_box
train/044798d1-89915d03.txt,1,tiny_box
train/0447ffbb-5f3ed792.txt,1,extreme_aspect
train/04488248-af1d57c1.txt,1,tiny_box
train/044c32cf-15c8cd24.txt,1,tiny_box
train/0451ce55-c7cdc6f2.txt,1,tiny_box
train/045700c9-6687f21c.txt,1,tiny_box
train/045ba264-674ef27f.txt,1,tiny_box
train/045d32b5-31a5a2dd.txt,2,extreme_aspect;tiny_box
train/045e79cf-71b9467b.txt,1,tiny_box
train/045fbeb8-3b795ebb.txt,1,extreme_aspect
train/04623bfa-82f3d5cd.txt,1,tiny_box
train/046becaa-7a2e7ecd.txt,1,tiny_box
train/046ea720-e5c72de3.txt,1,tiny_box
train/04745c11-a38dc670.txt,1,tiny_box
train/047821f9-be2037f0.txt,1,tiny_box
train/0478d053-88a940c9.txt,1,tiny_box
train/04813e1a-51572674.txt,1,tiny_box
train/0481e94d-a40bbffb.txt,1,tiny_box
train/0482d45a-2ed65332.txt,1,tiny_box
train/048ae4c5-c93d4ff6.txt,1,tiny_box
train/0492b183-725063b0.txt,1,tiny_box
train/0492b183-8ce155d4.txt,1,extreme_aspect
train/0493b187-7be8efea.txt,1,tiny_box
train/049494ac-9aa2732a.txt,1,tiny_box
train/049494ac-dfc87990.txt,1,tiny_box
train/04967fe9-4ebb0373.txt,1,tiny_box
train/049963e5-3c4e8512.txt,1,tiny_box
train/049c5d34-3610aeab.txt,1,tiny_box
train/04a031e9-bd5a1b35.txt,1,tiny_box
train/04a8e132-4f929465.txt,1,extreme_aspect
train/04ce1444-dfa45792.txt,1,tiny_box
train/04dbc8c5-fec34058.txt,1,tiny_box
train/04dc483a-f595d9f1.txt,1,tiny_box
train/04df85b9-23db975c.txt,1,tiny_box
train/04e47e69-f7459753.txt,1,tiny_box
train/04e4e23f-b4b54d4c.txt,1,tiny_box
train/04e55a30-fc0b249b.txt,1,tiny_box
train/04ecd6a4-dc9310db.txt,1,tiny_box
train/04edbec0-95b33e2a.txt,2,extreme_aspect;tiny_box
train/04fb17ab-eb5c317e.txt,1,tiny_box
train/04fb1aa8-8f294ef1.txt,1,tiny_box
train/05009dc4-18640d99.txt,1,tiny_box
train/0512b710-3e4c064c.txt,1,extreme_aspect
train/0512b710-fb1a1718.txt,1,tiny_box
train/051b5e6e-92d52823.txt,1,tiny_box
train/051ce827-ab278cb8.txt,2,extreme_aspect;tiny_box
train/05266828-33538181.txt,2,extreme_aspect;tiny_box
train/0528fc43-081bdcbd.txt,1,tiny_box
train/052d461d-46d9660e.txt,1,tiny_box
train/052e98ac-a598f74d.txt,1,extreme_aspect
train/053eeb15-848f9b27.txt,1,tiny_box
train/0540f550-72c78702.txt,1,tiny_box
train/05476b39-9d783f66.txt,1,tiny_box
train/0549f27d-ba21dbdd.txt,1,tiny_box
train/054cac12-f2db8cc4.txt,1,tiny_box
train/054ce029-b78f0d6e.txt,2,extreme_aspect;tiny_box
train/054e6a9d-ef4a34cf.txt,1,tiny_box
train/0553008d-faa90a1e.txt,1,tiny_box
train/05618189-b48a034e.txt,1,tiny_box
train/0567d1d8-2f8836ab.txt,1,tiny_box
train/0570f82d-5376271e.txt,1,tiny_box
train/05771267-dd3b3df8.txt,1,tiny_box
train/057e248a-d1e01247.txt,1,tiny_box
train/0585f123-1c35df8d.txt,1,tiny_box
train/058d49be-401af483.txt,1,tiny_box
train/059249ba-03a5d9b8.txt,1,extreme_aspect
train/0595ae40-e94d4505.txt,1,tiny_box
train/05968504-bbfdd791.txt,1,tiny_box
train/05ac9eed-66967885.txt,1,tiny_box
train/05acab14-b78b76c7.txt,1,tiny_box
train/05ae4349-47ced26b.txt,1,tiny_box
train/05ba7f6a-ee51540f.txt,1,tiny_box
train/05c1c47a-cb817b64.txt,1,tiny_box
train/05c32c59-ebe82acb.txt,1,tiny_box
train/05c5f168-4102d5dc.txt,1,tiny_box
train/05c87ab9-0bbb678c.txt,1,tiny_box
train/05cbc360-e3495087.txt,1,tiny_box
train/05cf65b8-645fa6bc.txt,1,tiny_box
train/05d21187-26a34397.txt,1,tiny_box
train/05d4dd7d-7eb9680a.txt,1,tiny_box
train/05d795bb-f84098ea.txt,1,extreme_aspect
train/05d94e1e-90558cb7.txt,1,tiny_box
train/05da04b7-16ce6b63.txt,1,extreme_aspect
train/05e5a68e-f0e05a42.txt,1,tiny_box
train/05e673d1-8038b51b.txt,1,extreme_aspect
train/05ed37be-ab57effc.txt,1,tiny_box
train/05ed3eee-e14a60a7.txt,1,tiny_box
train/05fd5ca5-d5aa90ab.txt,1,extreme_aspect
train/060039d9-2ee09800.txt,1,tiny_box
train/0605d7f1-4e52a6f0.txt,1,tiny_box
train/060fcfc7-c5c91f05.txt,1,tiny_box
train/0618c64e-e8cfed90.txt,1,tiny_box
train/061c50f7-113a3446.txt,1,tiny_box
train/061def17-78bf7d81.txt,1,tiny_box
train/062861e9-6d59a63e.txt,1,tiny_box
train/062c169a-e5b370d0.txt,1,tiny_box
train/0631bd6c-14480fea.txt,1,tiny_box
train/06373075-5fd45f43.txt,1,tiny_box
train/063eb66e-f58f45b7.txt,2,extreme_aspect;tiny_box
train/064283a1-239e39d2.txt,1,tiny_box
train/064bad4e-ae51d829.txt,1,tiny_box
train/064ecbd3-e42226ee.txt,1,tiny_box
train/0654e2f4-127472cc.txt,1,tiny_box
train/0656c6ac-751578f2.txt,1,tiny_box
train/06595ed1-9a6d5592.txt,1,tiny_box
train/065992a2-5bef4d51.txt,1,tiny_box
train/065d8d5b-93bb8b5a.txt,1,tiny_box
train/06641cdd-225c6990.txt,1,tiny_box
train/06661450-f52ed9ce.txt,1,tiny_box
train/066bce26-239479f0.txt,1,extreme_aspect
train/066d1d12-21f921e6.txt,1,tiny_box
train/066dd5ba-426ad46d.txt,1,tiny_box
train/0672c229-4d6e08a2.txt,1,extreme_aspect
train/0672c229-e9497c41.txt,1,extreme_aspect
train/0675f404-5d0dcb6e.txt,1,tiny_box
train/06770a18-67278063.txt,1,tiny_box
train/0679098c-e06aecae.txt,1,tiny_box
train/067f3361-39097fb1.txt,1,tiny_box
train/068fa72c-657ca601.txt,1,tiny_box
train/06924f46-7f03bcdc.txt,1,tiny_box
train/069365c1-704b7a9b.txt,1,tiny_box
train/069ec458-173e54eb.txt,1,tiny_box
train/069fea5f-ee9d10dc.txt,1,tiny_box
train/06a1f899-b33078a0.txt,1,tiny_box
train/06a93a2c-64127de3.txt,1,tiny_box
train/06b4defc-e4dafb3e.txt,1,extreme_aspect
train/06b4defc-fb95cb12.txt,1,extreme_aspect
train/06c38a86-09fdc9f4.txt,1,tiny_box
train/06c3a194-01be4d6a.txt,1,tiny_box
train/06ca4b52-f0ea5efd.txt,1,tiny_box
train/06ce2498-6092fb43.txt,1,tiny_box
train/06d065cc-2ee20dc0.txt,1,tiny_box
train/06d501fd-fd237e38.txt,1,extreme_aspect
train/06d54ae6-76749641.txt,1,extreme_aspect
train/06dd97af-8a5ae9f0.txt,1,tiny_box
train/06e4a00e-9ed56776.txt,1,tiny_box
train/06e4a00e-b0887752.txt,1,tiny_box
train/06e92935-a5f5bff2.txt,1,tiny_box
train/06ea2cc4-ed1cdbdd.txt,1,tiny_box
train/06ea71d8-6f0a4db0.txt,1,tiny_box
train/06ec3de8-86c75fd6.txt,1,tiny_box
train/06ef8fed-e38497d5.txt,1,tiny_box
train/06f21218-14033ee0.txt,1,tiny_box
train/06f21218-aeea7a8e.txt,1,tiny_box
train/06f9786e-16c538fd.txt,1,tiny_box
train/06fb4e9c-efadbbae.txt,1,tiny_box
train/06fc9e56-70b15d2f.txt,1,tiny_box
train/06fce5b8-efc1a0dd.txt,1,tiny_box
train/06ff7d61-3135eaa4.txt,1,tiny_box
train/070323e5-8b9d4350.txt,1,tiny_box
train/07034b4f-3ce78148.txt,1,tiny_box
train/0706691d-ea9851d8.txt,1,tiny_box
train/070aa065-7400a443.txt,1,tiny_box
train/070aa065-d1c0268c.txt,1,extreme_aspect
train/0710389f-2a7ff2be.txt,1,extreme_aspect
train/0715d80a-f3fd3da8.txt,1,tiny_box
train/07184fbb-2e67b768.txt,1,tiny_box
train/07184fbb-7b3e0527.txt,1,tiny_box
train/0718ab33-bbd7e0ae.txt,1,tiny_box
train/071a83ae-e31d79e0.txt,1,tiny_box
train/0723dfcb-b54e0783.txt,1,tiny_box
train/0725bcef-70177a5f.txt,1,extreme_aspect
train/072c1503-eb85b76d.txt,1,tiny_box
train/072f9d2d-fb5ac9f1.txt,1,tiny_box
train/073b77c8-d1906f40.txt,1,tiny_box
train/073fdd8e-76e8ad3c.txt,1,tiny_box
train/073fdd8e-a600eabe.txt,1,tiny_box
train/074132d1-8503cc6d.txt,1,tiny_box
train/074177d3-d4da9837.txt,1,tiny_box
train/074496ba-5406cbe9.txt,1,tiny_box
train/074496ba-61bf504e.txt,1,tiny_box
train/07454314-a631158b.txt,1,tiny_box
train/07454314-ac63ae3a.txt,1,tiny_box
train/07454314-fd7400ca.txt,1,tiny_box
train/07477b92-24ef2db0.txt,1,tiny_box
train/074f53a8-f1d4ca32.txt,1,tiny_box
train/075522b0-0db59c3c.txt,1,tiny_box
train/07564c5f-093ab981.txt,1,tiny_box
train/07576c3b-3dd3c484.txt,1,tiny_box
train/07576c3b-45d84929.txt,1,tiny_box
train/07580e64-f494e453.txt,1,tiny_box
train/075a8168-2a5ea440.txt,1,tiny_box
train/076399f2-4857e5a4.txt,1,extreme_aspect
train/076399f2-d397b12e.txt,1,extreme_aspect
train/07770062-61ec4de2.txt,1,tiny_box
train/07797fc1-8964710e.txt,1,tiny_box
train/077a389d-6036b8ba.txt,1,tiny_box
train/0781f922-11dd7bfb.txt,1,tiny_box
train/078fe907-065ed380.txt,1,tiny_box
train/0798b865-3ebaa099.txt,1,tiny_box
train/0799f6ac-4e98b098.txt,1,tiny_box
train/079a34cf-b915f87e.txt,1,tiny_box
train/079e8841-dc52eb34.txt,1,tiny_box
train/07af84f8-56b5b2b3.txt,1,tiny_box
train/07b452de-3cf187d1.txt,1,tiny_box
train/07ba5355-31053651.txt,1,tiny_box
train/07bb2855-745edab3.txt,1,tiny_box
train/07bd9a38-6ac83bd8.txt,1,tiny_box
train/07c73bfa-4a52bc4e.txt,1,tiny_box
train/07c73bfa-92365af9.txt,1,tiny_box
train/07c832a3-06d6506a.txt,1,tiny_box
train/07ce2f8f-44e5f0d4.txt,1,extreme_aspect
train/07d06160-25326c3c.txt,1,extreme_aspect
train/07d1cf01-0c665b0f.txt,1,tiny_box
train/07dbeef2-301c99ae.txt,1,tiny_box
train/07e20410-84db8790.txt,1,tiny_box
train/07e3b1c0-03065e09.txt,1,tiny_box
train/07e8dd9a-4c074ae4.txt,1,tiny_box
train/07f1933b-5183dd4a.txt,1,tiny_box
train/07f2751a-3b403333.txt,1,tiny_box
train/07f4db9c-ea11f3a0.txt,1,tiny_box
train/07f585bf-dfa53df4.txt,1,tiny_box
train/0804b94c-1bbe0e29.txt,1,extreme_aspect
train/0808d5ec-d2a220ee.txt,1,tiny_box
train/080aeb7a-fbcbca53.txt,1,tiny_box
train/081319cb-19d8677e.txt,1,tiny_box
train/081319cb-f5f092a4.txt,1,tiny_box
train/0814c9ab-a1ba9412.txt,1,tiny_box
train/0815eeff-e8d9f434.txt,1,extreme_aspect
train/081d660f-fe1c19b2.txt,1,tiny_box
train/08243e30-f438c630.txt,1,tiny_box
train/0824b15b-b0197ecd.txt,1,tiny_box
train/0827ecd1-b419f10c.txt,1,tiny_box
train/08292c37-4c5bb6b8.txt,1,tiny_box
train/082d5dee-0b01783e.txt,1,extreme_aspect
train/083487a0-8d3228f6.txt,1,tiny_box
train/08355b53-04fdd656.txt,1,tiny_box
train/0835a2cd-c6885aca.txt,1,tiny_box
train/0837760b-1723559b.txt,1,tiny_box
train/0837760b-ab41ae79.txt,1,tiny_box
train/0837760b-d41ee91e.txt,1,tiny_box
train/083c3646-75881cb3.txt,1,tiny_box
train/083c3646-db4ea55a.txt,1,tiny_box
train/083fe8b4-99563c25.txt,1,tiny_box
train/084071b2-5c01f0f9.txt,1,tiny_box
train/08407547-88a86bf4.txt,1,tiny_box
train/0849e66a-10cd0104.txt,1,extreme_aspect
train/084c910c-2a1b87c0.txt,1,tiny_box
train/084d79a9-60652407.txt,1,tiny_box
train/085b03d0-d5f6e696.txt,1,tiny_box
train/085dcf52-14a56be1.txt,1,tiny_box
train/0863712f-8829c77d.txt,1,tiny_box
train/0863c5c9-3f158593.txt,1,tiny_box
train/0863c5c9-788f8473.txt,1,tiny_box
train/0863fb2f-6cc64e65.txt,1,tiny_box
train/0872f776-c90d4265.txt,1,tiny_box
train/08780f20-babe607d.txt,2,extreme_aspect;tiny_box
train/087917c4-272b217e.txt,1,extreme_aspect
train/0879ba7f-43a47bb3.txt,1,tiny_box
train/0885ffb0-e56051c7.txt,1,tiny_box
train/088640c6-4e79f9b9.txt,1,tiny_box
train/08892113-e63ff6a4.txt,1,tiny_box
train/088d8d4c-61e6dadf.txt,1,tiny_box
train/08993d00-386a4ee4.txt,1,tiny_box
train/08a49c01-18fe7c06.txt,1,tiny_box
train/08a49c01-675d3899.txt,1,tiny_box
train/08ac23b4-2031c61b.txt,1,tiny_box
train/08afd010-430001a7.txt,1,tiny_box
train/08b02c82-1fb6108e.txt,1,tiny_box
train/08b02c82-6d4572f7.txt,1,extreme_aspect
train/08b02c82-e4123d8d.txt,1,tiny_box
train/08b14d27-54e47af1.txt,1,tiny_box
train/08b5c3d0-b5d559fe.txt,1,tiny_box
train/08b5c3d0-bd78ccb2.txt,1,tiny_box
train/08b61578-35cae2fa.txt,1,tiny_box
train/08b8e64f-77f35e02.txt,1,extreme_aspect
train/08ba6888-3e1d628f.txt,1,tiny_box
train/08ba8824-4afe2e55.txt,1,tiny_box
train/08ba8824-59e343b0.txt,1,tiny_box
train/08c30aed-14ee446d.txt,1,tiny_box
train/08c62946-dca06bcf.txt,1,tiny_box
train/08c793fc-aac55921.txt,1,tiny_box
train/08c88de6-6cd7fb48.txt,1,extreme_aspect
train/08ca479d-640e64a9.txt,1,tiny_box
train/08cc2922-7a09c3a2.txt,1,tiny_box
train/08d04f22-1b660cbf.txt,1,tiny_box
train/08d19d01-2d363385.txt,1,tiny_box
train/08d4285a-4a25b9b6.txt,1,tiny_box
train/08eca636-2bf32ae4.txt,1,tiny_box
train/08eca636-7c4cc644.txt,1,tiny_box
train/08ef9f76-89584399.txt,1,extreme_aspect
train/08ef9f76-98fad0d1.txt,1,tiny_box
train/08f1b06b-25084b68.txt,1,tiny_box
train/08ffb626-76ad5387.txt,1,tiny_box
train/08ffb626-fa887664.txt,1,tiny_box
train/090090a0-7aa2eccb.txt,1,tiny_box
train/0906211b-4614f770.txt,2,extreme_aspect;tiny_box
train/090a798e-06c4126d.txt,1,tiny_box
train/090ebc7d-4412ca52.txt,1,tiny_box
train/090fa19c-5715df6d.txt,1,tiny_box
train/0919d0a6-27280b18.txt,1,tiny_box
train/091d129f-793957ea.txt,2,extreme_aspect;tiny_box
train/0922c7dc-00f2625e.txt,1,tiny_box
train/0922ff6e-43026f6b.txt,1,tiny_box
train/09285422-84f1b374.txt,1,tiny_box
train/0928ee80-58cbc552.txt,1,tiny_box
train/0929cb2e-e1822ced.txt,1,tiny_box
train/092a4d43-1663d2fd.txt,1,tiny_box
train/092b387a-30838518.txt,1,tiny_box
train/092b387a-67a64a9b.txt,1,tiny_box
train/092d59eb-b6b599c7.txt,1,tiny_box
train/0939491b-ddb2f980.txt,1,tiny_box
train/09409126-324e3880.txt,1,tiny_box
train/09416300-af2b5f9f.txt,1,tiny_box
train/0943441a-24164e6e.txt,1,tiny_box
